"project","year","ship","trip","haul","time1","time2","lat.l","lon.l","lat.v","lon.v","latN1","lonW1","latN2","lonW2","depth1","depth2","stationType","val","speed","doors","dist","sweptarea","bottomT","gearID","stratum1","stratum2","fixpos","id","id.2","idp","depth","Stratum2","npos","wpos","div","id_str","stratum"
"GHLW",2015,"PA",6,74,"2015-09-04","2015-09-04 09:08:00",63.2667200088501,54.460239982605,63.2600399971008,54.4867100143433,63.4445333480835,54.767066637675,63.4333999951681,54.8111833572388,1119,1123,"B","A",2.52499997615814,153.25,2.51716293020872,0.0802559642853099,3.52570009231567,"ALF3","1D","1001-1200","HV01206","2015_74","2015_6_PA_74","2015_GHLW",1121,12,63.4389666716258,54.7891249974569,"1D","1D_12",28
"GHLW",2015,"PA",6,75,"2015-09-04","2015-09-04 11:10:00",63.3162700080872,54.3103199958801,63.3243700027466,54.2925799942017,63.5271166801453,54.5171999931335,63.5406166712443,54.4876333236694,1120,1123,"B","A",2.67500001192093,153.5,2.09631306731177,0.0669122167955243,3.54800009727478,"ALF3","1D","1001-1200","HX01410","2015_75","2015_6_PA_75","2015_GHLW",1121.5,12,63.5338666756948,54.5024166584015,"1D","1D_12",28
"GHLW",2015,"PA",6,79,"2015-09-05","2015-09-05 04:39:00",63.2875200080872,51.5209299850464,63.2986499977112,51.541489982605,63.4792000134786,51.868216641744,63.4977499961853,51.9024833043416,422,434,"B","b",2.82000002861023,145.8,2.6717582667625,0.0823585516279141,NA,"ALF3","1D","0401-0600","HV02503","2015_79","2015_6_PA_79","2015_GHLW",428,6,63.4884750048319,51.8853499730428,"1D","1D_6",25
"GHLW",2014,"PA",6,3,"2014-08-31","2014-08-31 15:49:00",63.0661499977112,54.0462799978256,63.0612200021744,54.0189699995518,63.1102499961853,54.0771333297094,63.1020333369573,54.0316166659196,1424,1436,"B","A",2.73999996185303,158.560003662109,2.46332766368187,0.0803969071709487,3.67569994926453,"ALF3","1D","1401-1500","HR01606","2014_3","2014_6_PA_3","2014_GHLW",1430,16,63.1061416665713,54.0543749978145,"1D","1D_16",30
"GHLW",2014,"PA",6,4,"2014-08-31","2014-08-31 18:49:00",63.1225500011444,54.1372000026703,63.1143099975586,54.1205300045013,63.2042500019073,54.2286666711171,63.1905166625977,54.2008833408356,1256,1276,"B","b",2.24000000953674,138.080000305176,2.06568742801057,0.0614115652843168,3.68560004234314,"ALF3","1D","1201-1400","HS01512","2014_4","2014_6_PA_4","2014_GHLW",1266,14,63.1973833322525,54.2147750059763,"1D","1D_14",29
"GHLW",2014,"PA",6,5,"2014-09-03","2014-09-03 04:21:00",64.1484300041199,54.1057299995422,64.1499899959564,54.1310299968719,64.2473833401998,54.1762166659037,64.249983326594,54.2183833281199,400,408,"B","b",2.57499998807907,126.200000762939,2.05618843297653,0.057660458735663,NA,"ALF3","1D","0401-0600","1D04010600","2014_5","2014_6_PA_5","2014_GHLW",404,6,64.2486833333969,54.1972999970118,"1D","1D_6",25
"GHLW",2014,"PA",6,7,"2014-09-04","2014-09-04 12:48:00",64.0519500017166,55.2187599945068,64.0393899989128,55.2315299987793,64.0865833361944,55.3645999908447,64.065649998188,55.3858833312988,1126,1139,"B","b",2.96000003814697,NA,2.54569728298842,0.0763477710540729,3.8289999961853,"ALF3","1D","1001-1200","JE01205","2014_7","2014_6_PA_7","2014_GHLW",1132.5,12,64.0761166671912,55.3752416610718,"1D","1D_12",28
"GHLW",2014,"PA",6,9,"2014-09-09","2014-09-09 07:12:00",64.1115999984741,54.0548000001907,64.107889995575,54.0397000002861,64.1859999974569,54.0913333336512,64.1798166592916,54.0661666671435,699,704,"B","A",2.43333331743876,149,1.39809407768241,0.0410144717801422,4.57299995422363,"ALF3","1D","0601-0800","JE01502","2014_9","2014_6_PA_9","2014_GHLW",701.5,8,64.1829083283743,54.0787500003973,"1D","1D_8",26
"GHLW",2014,"PA",6,10,"2014-09-09","2014-09-09 13:46:00",64.1986000061035,55.5564400100708,64.2010300064087,55.5857600021362,64.3310000101725,55.9274000167847,64.3350500106812,55.976266670227,956,972,"B","b",2.82500004768372,146.666666666667,2.39465105557148,0.0741112573018631,3.90700006484985,"ALF3","1C","0801-1000","JF00906","2014_10","2014_6_PA_10","2014_GHLW",964,10,64.3330250104269,55.9518333435059,"1C","1C_10",21
"GHLW",2014,"PA",6,11,"2014-09-09","2014-09-09 15:41:00",64.2434300041199,56.077389998436,64.257469997406,56.0758699989319,64.4057166735331,56.1289833307266,64.4291166623433,56.1264499982198,884,888,"B","A",2.8,154,2.60297510708415,0.0832691736756221,4.02199983596802,"ALF3","1C","0801-1000","1C08011000","2014_11","2014_6_PA_11","2014_GHLW",886,10,64.4174166679382,56.1277166644732,"1C","1C_10",21
"GHLW",2014,"PA",6,12,"2014-09-09","2014-09-09 22:12:00",64.2460799980164,55.4695000076294,64.2546599960327,55.4843099975586,64.4101333300273,55.7825000127157,64.4244333267212,55.8071833292643,1021,1030,"B","A",2.67499995231628,NA,1.98156351757621,0.0592895269453532,3.76500010490417,"ALF3","1C","1001-1200","JG00909","2014_12","2014_6_PA_12","2014_GHLW",1025.5,12,64.4172833283743,55.79484167099,"1C","1C_12",22
"GHLW",2014,"PA",6,13,"2014-09-09","2014-09-10 00:00:00",64.2331999969482,55.3770700073242,64.2300799942017,55.3470199966431,64.3886666615804,55.628450012207,64.3834666570028,55.5783666610718,1054,1055,"B","A",2.67999997138977,146.6,2.47418357737611,0.0765492605371549,3.75500011444092,"ALF3","1C","1001-1200","JG01011","2014_13","2014_6_PA_13","2014_GHLW",1054.5,12,64.3860666592916,55.6034083366394,"1C","1C_12",22
"GHLW",2014,"PA",6,14,"2014-09-10","2014-09-10 02:11:00",64.327319984436,55.3758499908447,64.3403900146484,55.3858700180054,64.5455333073934,55.6264166514079,64.5673166910807,55.6431166966756,990,981,"B","A",2.74000000953674,156,2.54834000865584,0.0822451254393586,3.74699997901917,"ALF3","1C","0801-1000","JH01011","2014_14","2014_6_PA_14","2014_GHLW",985.5,10,64.5564249992371,55.6347666740417,"1C","1C_10",21
"GHLW",2014,"PA",6,15,"2014-09-10","2014-09-10 04:18:00",64.3674700164795,55.323510017395,64.3562599945068,55.337140007019,64.6124500274658,55.539183362325,64.5937666575114,55.5619000116984,912,933,"B","A",2.61999998092651,153.160000610352,2.34151881341222,0.0746258906799323,3.79699993133545,"ALF3","1C","0801-1000","JJ01012","2014_15","2014_6_PA_15","2014_GHLW",922.5,10,64.6031083424886,55.5505416870117,"1C","1C_10",21
"GHLW",2014,"PA",6,16,"2014-09-10","2014-09-10 06:45:00",64.4471200180054,55.5321699905396,64.4598600006103,55.5567200088501,64.7452000300089,55.8869499842326,64.7664333343506,55.9278666814168,926,929,"B","A",2.55999999046326,158.4,3.05392672082905,0.0996032092144954,3.83699989318848,"ALF3","1C","0801-1000","JJ00902","2014_16","2014_6_PA_16","2014_GHLW",927.5,10,64.7558166821798,55.9074083328247,"1C","1C_10",21
"GHLW",2014,"PA",6,17,"2014-09-10","2014-09-10 10:23:00",64.4701300048828,55.3319100189209,64.4805599975586,55.3143700027466,64.783550008138,55.5531833648682,64.8009333292643,55.5239500045776,879,887,"B","A",2.82500004768372,144.5,2.3764190852456,0.0728158571910105,4.15399980545044,"ALF3","1C","0801-1000","JK01107","2014_17","2014_6_PA_17","2014_GHLW",883,10,64.7922416687011,55.5385666847229,"1C","1C_10",21
"GHLW",2014,"PA",6,18,"2014-09-10","2014-09-10 12:41:00",64.5568299865723,55.4724900054932,64.5710499954224,55.4684199905396,64.9280499776204,55.7874833424886,64.9517499923706,55.7806999842326,869,877,"B","A",2.86000003814697,154.6,2.65332142394966,0.0851058153374702,4.10099983215332,"ALF3","1C","0801-1000","JL00909","2014_18","2014_6_PA_18","2014_GHLW",873,10,64.9398999849955,55.7840916633606,"1C","1C_10",21
"GHLW",2014,"PA",6,19,"2014-09-10","2014-09-10 14:48:00",65.0518800020218,55.569049987793,65.063220000267,55.5556700134277,65.0864666700363,55.9484166463216,65.1053666671117,55.9261166890462,824,827,"B","A",3.13999996185303,143.8,2.34568802085222,0.0716410652576603,4.07800006866455,"ALF3","1C","0801-1000","JM00901","2014_19","2014_6_PA_19","2014_GHLW",825.5,10,65.095916668574,55.9372666676839,"1C","1C_10",21
"GHLW",2014,"PA",6,20,"2014-09-10","2014-09-10 18:00:00",65.0341599988937,55.2202700042725,65.0434399986267,55.237530002594,65.0569333314896,55.3671166737874,65.0723999977112,55.3958833376567,779,781,"B","A",2.70000004768372,152.333333333333,2.18452076680368,0.0693658160819063,4.19399976730347,"ALF3","1C","0601-0800","JM01109","2014_20","2014_6_PA_20","2014_GHLW",780,8,65.0646666646004,55.381500005722,"1C","1C_8",20
"GHLW",2014,"PA",6,21,"2014-09-10","2014-09-10 20:15:00",65.0730000019073,55.3888600158691,65.0847399997711,55.3991999816895,65.1216666698456,55.6481000264486,65.1412333329519,55.6653333028158,814,818,"B","b",2.89999997615814,152.25,2.31884277364072,0.0736035478995169,4.11899995803833,"ALF3","1C","0801-1000","JN01006","2014_21","2014_6_PA_21","2014_GHLW",816,10,65.1314500013987,55.6567166646322,"1C","1C_10",21
"GHLW",2014,"PA",6,22,"2014-09-10","2014-09-10 23:31:00",65.282110004425,55.1842600059509,65.2970899963379,55.1961199951172,65.4701833407084,55.3071000099182,65.4951499938965,55.3268666585286,556,560,"B","A",3.18000001907349,135.2,2.9198552503344,0.0856113238819046,4.61199998855591,"ALF3","1C","0401-0600","JR01101","2014_22","2014_6_PA_22","2014_GHLW",558,6,65.4826666673025,55.3169833342234,"1C","1C_6",19
"GHLW",2014,"PA",6,23,"2014-09-11","2014-09-11 06:28:00",65.3825799942017,56.3628799819946,65.377680015564,56.3777000045776,65.6376333236694,56.604799969991,65.6294666926066,56.6295000076294,675,677,"B","A",2.69999996821086,NA,1.45144321717816,0.0424494786288047,4.06500005722046,"ALF3","1C","0601-0800","JT00611","2014_23","2014_6_PA_23","2014_GHLW",676,8,65.633550008138,56.6171499888102,"1C","1C_8",20
"GHLW",2014,"PA",6,24,"2014-09-11","2014-09-11 09:46:00",65.2735199928284,57.20125,65.2720800018311,57.2260700035095,65.4558666547139,57.3354166666667,65.4534666697184,57.3767833391825,630,632,"B","A",3.03333330154419,142.666666666667,1.92797642978308,0.0585732092544298,3.70199990272522,"ALF3","1C","0601-0800","JR00305","2014_24","2014_6_PA_24","2014_GHLW",631,8,65.4546666622161,57.3561000029246,"1C","1C_8",20
"GHLW",2014,"PA",6,25,"2014-09-11","2014-09-11 13:04:00",65.0713100004196,56.59,65.0656599998474,56.5698699951172,65.1188500006994,56.9833333333333,65.109433333079,56.9497833251953,678,682,"B","A",2.86666663487752,145,1.88565057060814,0.0579121003245172,3.2960000038147,"ALF3","1C","0601-0800","JM00501","2014_25","2014_6_PA_25","2014_GHLW",680,8,65.1141416668892,56.9665583292643,"1C","1C_8",20
"GHLW",2014,"PA",6,26,"2014-09-11","2014-09-11 16:57:00",64.432560005188,57.0342499995232,64.4199300003052,57.0232999992371,64.72093334198,57.0570833325386,64.699883333842,57.0388333320618,812,815,"B","b",2.8,149.2,2.49429182269682,0.0780922861017211,4.10900020599365,"ALF3","1C","0801-1000","JK00410","2014_26","2014_6_PA_26","2014_GHLW",813.5,10,64.710408337911,57.0479583323002,"1C","1C_10",21
"GHLW",2014,"PA",6,27,"2014-09-11","2014-09-11 19:11:00",64.3666199874878,57.2196699905396,64.3569300079346,57.2451499938965,64.6110333124796,57.3661166508993,64.5948833465576,57.4085833231608,809,810,"B","A",2.94000000953674,159,2.70455515185381,0.0884389534656197,4.03999996185303,"ALF3","1C","0801-1000","JH00302","2014_27","2014_6_PA_27","2014_GHLW",809.5,10,64.6029583295186,57.38734998703,"1C","1C_10",21
"GHLW",2014,"PA",6,28,"2014-09-11","2014-09-11 21:54:00",64.3309999847412,56.5518999862671,64.3184000015259,56.5665000152588,64.5516666412354,56.9198333104451,64.5306666692098,56.944166692098,824,825,"B","A",2.68000001907349,148.8,2.60659389979952,0.0814602299189746,4.10699987411499,"ALF3","1C","0801-1000","JH00505","2014_28","2014_6_PA_28","2014_GHLW",824.5,10,64.5411666552226,56.9320000012715,"1C","1C_10",21
"GHLW",2014,"PA",6,29,"2014-09-11","2014-09-11 23:54:00",64.2374500083923,57.0011699999869,64.23,57.0268000006676,64.3957500139872,57.0019499999781,64.3833333333333,57.0446666677793,795,798,"B","A",2.57999997138977,150.6,2.47278276481537,0.0779104611275907,4.10300016403198,"ALF3","1C","0601-0800","JG00412","2014_29","2014_6_PA_29","2014_GHLW",796.5,8,64.3895416736602,57.0233083338787,"1C","1C_8",20
"GHLW",2014,"PA",6,30,"2014-09-12","2014-09-12 02:37:00",64.0822500038147,57.0567700004578,64.0784299993515,57.0315300011635,64.1370833396912,57.0946166674296,64.1307166655858,57.0525500019391,794,788,"B","A",2.90000003576279,150.5,2.15859710620245,0.0679806986656338,3.70799994468689,"ALF3","1D","0601-0800","JD00402","2014_30","2014_6_PA_30","2014_GHLW",791,8,64.1339000026385,57.0735833346844,"1D","1D_8",26
"GHLW",2014,"PA",6,31,"2014-09-12","2014-09-12 05:12:00",64.0487300014496,57.1491800022125,64.0480000019074,57.1188399982452,64.0812166690826,57.2486333370209,64.0800000031789,57.1980666637421,877,868,"B","A",2.73999996185303,155.160000610352,2.45982857154837,0.0790950991793311,3.67199993133545,"ALF3","1D","0801-1000","JD00306","2014_31","2014_6_PA_31","2014_GHLW",872.5,10,64.0806083361308,57.2233500003815,"1D","1D_10",27
"GHLW",2014,"PA",6,33,"2014-09-12","2014-09-12 11:05:00",63.5801900100708,56.4103900146484,63.5903300094605,56.4365800094604,63.966983350118,56.6839833577474,63.9838833491008,56.7276333491007,882,895,"B","A",3.18000001907349,152.4,2.83822927046847,0.0901501086720359,3.91100001335144,"ALF3","1D","0801-1000","JB00605","2014_33","2014_6_PA_33","2014_GHLW",888.5,10,63.9754333496094,56.705808353424,"1D","1D_10",27
"GHLW",2014,"PA",6,34,"2014-09-12","2014-09-12 13:47:00",63.5089599990845,56.5705300140381,63.5215000152588,56.5875699996948,63.8482666651408,56.9508833567301,63.869166692098,56.9792833328247,1127,1168,"B","A",2.8800000667572,156,2.7068870096117,0.0873620713482081,3.58699989318848,"ALF3","1D","1001-1200","JA00504","2014_34","2014_6_PA_34","2014_GHLW",1147.5,12,63.8587166786194,56.9650833447774,"1D","1D_12",28
"GHLW",2014,"PA",6,35,"2014-09-12","2014-09-12 16:06:00",63.4704299926758,57.0848600006103,63.4694100189209,57.1162899971008,63.784049987793,57.1414333343506,63.7823500315348,57.1938166618347,1304,1312,"B","A",2.9,154,2.57840911551013,0.0824833076051689,3.52999997138977,"ALF3","1D","1201-1400","JA00410","2014_35","2014_6_PA_35","2014_GHLW",1308,14,63.7832000096639,57.1676249980926,"1D","1D_14",29
"GHLW",2014,"PA",6,36,"2014-09-12","2014-09-12 18:37:00",63.414049987793,57.1455700016022,63.4115900039673,57.1764100074768,63.6900833129883,57.242616669337,63.6859833399455,57.294016679128,1459,1468,"B","b",2.84000000953674,155.333333333333,2.57234548389022,0.0827763627745981,3.55299997329712,"ALF3","1D","1401-1500","HZ00411","2014_36","2014_6_PA_36","2014_GHLW",1463.5,16,63.6880333264669,57.2683166742325,"1D","1D_16",30
"GHLW",2014,"PA",6,37,"2014-09-12","2014-09-12 21:03:00",63.3947900009155,57.372799987793,63.3933100128174,57.4045299911499,63.6579833348592,57.6213333129883,63.655516688029,57.6742166519165,1442,1449,"B","A",2.90000009536743,166.100006103516,2.6219669282034,0.0788781222561157,3.58599996566772,"ALF3","1D","1401-1500","HX00204","2014_37","2014_6_PA_37","2014_GHLW",1445.5,16,63.6567500114441,57.6477749824524,"1D","1D_16",30
"GHLW",2014,"PA",6,38,"2014-09-12","2014-09-12 23:29:00",63.4077899932861,57.5426100158691,63.4059799957275,57.5733200073242,63.6796499888102,57.9043500264486,63.6766333262126,57.9555333455404,1361,1371,"B","A",2.35999999046326,149,2.54402538735477,0.0764996055304761,3.46600008010864,"ALF3","1D","1201-1400","HZ00110","2014_38","2014_6_PA_38","2014_GHLW",1366,14,63.6781416575114,57.9299416859945,"1D","1D_14",29
"GHLW",2014,"PA",6,39,"2014-09-13","2014-09-13 02:11:00",63.5022100067139,57.5480799865723,63.4970500183105,57.5751300048828,63.8370166778564,57.9134666442871,63.8284166971842,57.958550008138,1180,1183,"B","A",2.7,161,2.40709439255317,0.0793956014439737,3.62800002098083,"ALF3","1D","1001-1200","JA00111","2014_39","2014_6_PA_39","2014_GHLW",1181.5,12,63.8327166875203,57.9360083262125,"1D","1D_12",28
"GHLW",2014,"PA",6,40,"2014-09-13","2014-09-13 04:57:00",63.482620010376,57.382680015564,63.4747399902344,57.4051900100708,63.80436668396,57.6378000259399,63.7912333170573,57.6753166834513,1244,1257,"B","A",2.77999997138977,156.399996948242,2.34912542319046,0.0759491032140935,3.61999988555908,"ALF3","1D","1201-1400","JA00206","2014_40","2014_6_PA_40","2014_GHLW",1250.5,14,63.7978000005086,57.6565583546956,"1D","1D_14",29
"GHLW",2014,"PA",6,41,"2014-09-13","2014-09-13 08:31:00",64.0286999988556,57.2979000091553,64.0222600007057,57.2707399940491,64.047833331426,57.4965000152588,64.0371000011762,57.4512333234151,953,960,"B","b",2.7,154.2,2.5039691996337,0.0801730874215518,3.6710000038147,"ALF3","1D","0801-1000","JB00202","2014_41","2014_6_PA_41","2014_GHLW",956.5,10,64.0424666663011,57.473866669337,"1D","1D_10",27
"GHLW",2014,"PA",6,42,"2014-09-13","2014-09-13 10:27:00",63.562859992981,57.1559399986267,63.5516999816895,57.1368000030518,63.9380999883016,57.2598999977112,63.9194999694824,57.2280000050863,1052,1077,"B","A",2.63999996185303,157.2,2.58818865526743,0.0839722280069587,3.62199997901917,"ALF3","1D","1001-1200","JB00407","2014_42","2014_6_PA_42","2014_GHLW",1064.5,12,63.928799978892,57.2439500013988,"1D","1D_12",28
"GHLW",2014,"PA",6,43,"2014-09-13","2014-09-13 13:37:00",63.4641199874878,56.4847800064087,63.4617300033569,56.506129989624,63.7735333124797,56.8079666773478,63.7695500055949,56.8435499827067,1266,1283,"B","A",3.06666660308838,NA,1.80265727364945,0.0541669542151478,3.60899996757507,"ALF3","1D","1201-1400","JA00610","2014_43","2014_6_PA_43","2014_GHLW",1274.5,14,63.7715416590373,56.8257583300272,"1D","1D_14",29
"GHLW",2014,"PA",6,44,"2014-09-13","2014-09-13 17:15:00",63.4645299911499,56.0243099999428,63.457200012207,55.5981000137329,63.7742166519165,56.0405166665713,63.762000020345,55.9968333562215,1046,1049,"B","A",2.8,162.8,2.53875949655968,0.0843873501618453,3.68600010871887,"ALF3","1D","1001-1200","JA00809","2014_44","2014_6_PA_44","2014_GHLW",1047.5,12,63.7681083361308,56.0186750113964,"1D","1D_12",28
"GHLW",2014,"PA",6,45,"2014-09-13","2014-09-13 21:41:00",63.5794400024414,55.2616699981689,63.5656499862671,55.2694099998474,63.9657333374023,55.4361166636149,63.9427499771118,55.4490166664124,1120,1128,"B","A",2.88000001907349,154.760000610352,2.63036270323622,0.0844291718474334,3.68600010871887,"ALF3","1D","1001-1200","JB01101","2014_45","2014_6_PA_45","2014_GHLW",1124,12,63.9542416572571,55.4425666650136,"1D","1D_12",28
"GHLW",2014,"PA",6,46,"2014-09-14","2014-09-14 00:30:00",63.5707799911499,54.5768099975586,63.5662200164795,54.5541799926758,63.9512999852498,54.961349995931,63.9437000274658,54.9236333211263,1212,1207,"B","A",2.19999995231628,148.8,2.02527472654208,0.0632930756440025,3.57599997520447,"ALF3","1D","1201-1400","JB01305","2014_46","2014_6_PA_46","2014_GHLW",1209.5,14,63.9475000063578,54.9424916585287,"1D","1D_14",29
"GHLW",2014,"PA",6,47,"2014-09-14","2014-09-14 05:47:00",63.4152799987793,55.4606000137329,63.4028799819946,55.4515999984741,63.6921333312988,55.7676666895549,63.6714666366577,55.7526666641235,1258,1278,"B","A",2.65999994277954,158,2.41258602845166,0.0785489759143291,3.61199998855591,"ALF3","1D","1201-1400","HZ00110","2014_47","2014_6_PA_47","2014_GHLW",1268,14,63.6817999839783,55.7601666768392,"1D","1D_14",29
"GHLW",2014,"PA",6,48,"2014-09-14","2014-09-14 09:04:00",63.4059999847412,56.1185900020599,63.4059999847412,56.1477099990845,63.6766666412354,56.1976500034332,63.6766666412354,56.2461833318075,1184,1200,"B","A",2.82499998807907,163,2.39132652748208,0.0717871596294648,3.63000011444092,"ALF3","1D","1001-1200","HZ00807","2014_48","2014_6_PA_48","2014_GHLW",1192,12,63.6766666412354,56.2219166676203,"1D","1D_12",28
"GHLW",2014,"PA",6,49,"2014-09-14","2014-09-14 11:52:00",63.3467800140381,55.5575799942017,63.3377500152588,55.5320100021362,63.5779666900635,55.9292999903361,63.562916692098,55.8866833368937,1182,1200,"B","A",2.9,NA,2.69046451922599,0.0807655602807315,3.63700008392334,"ALF3","1D","1001-1200","HX00901","2014_49","2014_6_PA_49","2014_GHLW",1191,12,63.5704416910807,55.9079916636149,"1D","1D_12",28
"GHLW",2014,"PA",6,50,"2014-09-14","2014-09-14 19:27:00",63.2704100036621,56.0519199991226,63.2813899993896,56.0334800004959,63.4506833394368,56.086533331871,63.4689833323161,56.0558000008265,1217,1219,"B","A",2.80000004768372,144.6,2.54222174029754,0.0779323158931693,3.85199999809265,"ALF3","1D","1201-1400","HX00810","2014_50","2014_6_PA_50","2014_GHLW",1218,14,63.4598333358765,56.0711666663488,"1D","1D_14",29
"GHLW",2014,"PA",6,51,"2014-09-14","2014-09-14 21:21:00",63.2631999969482,55.5648600006104,63.2526199913025,55.5632600021362,63.4386666615804,55.9414333343506,63.4210333188375,55.9387666702271,1192,1200,"B","A",2.59999996423721,146,1.96411611118321,0.0606008384944467,3.57399988174438,"ALF3","1D","1001-1200","HV00901","2014_51","2014_6_PA_51","2014_GHLW",1196,12,63.429849990209,55.9401000022889,"1D","1D_12",28
"GHLW",2014,"PA",6,52,"2014-09-14","2014-09-15 00:17:00",63.2007600021362,56.1126299953461,63.1898299980164,56.0960900020599,63.3346000035604,56.1877166589101,63.3163833300273,56.1601500034332,1424,1453,"B","A",2.6,150.25,2.44707313043781,0.0769788030007474,3.53699994087219,"ALF3","1D","1401-1500","HT00906","2014_52","2014_6_PA_52","2014_GHLW",1438.5,16,63.3254916667939,56.1739333311717,"1D","1D_16",30
"GHLW",2014,"PA",6,53,"2014-09-15","2014-09-15 02:53:00",63.2645299911499,55.4748699951172,63.2756100082397,55.473569984436,63.4408833185832,55.791449991862,63.4593500137329,55.7892833073934,1311,1335,"B","A",2.31999998092651,140.720001220703,2.05486745810398,0.0618602234831427,3.50500011444092,"ALF3","1D","1201-1400","HV01004","2014_53","2014_6_PA_53","2014_GHLW",1323,14,63.4501166661581,55.7903666496277,"1D","1D_14",29
"GHLW",2014,"PA",6,54,"2014-09-15","2014-09-15 05:34:00",63.2510899925232,55.2104700088501,63.2550399971008,55.1962700080872,63.418483320872,55.3507833480835,63.4250666618347,55.3271166801453,1208,1223,"B","A",2.43333331743876,NA,1.38554574183978,0.0416065488204836,3.64100003242493,"ALF3","1D","1201-1400","HV01110","2014_54","2014_6_PA_54","2014_GHLW",1215.5,14,63.4217749913533,55.3389500141144,"1D","1D_14",29
"GHLW",2014,"PA",6,55,"2014-09-15","2014-09-15 07:56:00",63.3167900085449,55.0946399974823,63.3226300048828,55.0803800010681,63.5279833475749,55.1577333291372,63.5377166748047,55.1339666684469,1138,1139,"B","A",2.63333328564962,NA,1.59830345773813,0.0479412859857192,3.66100001335144,"ALF3","1D","1001-1200","HX01111","2014_55","2014_6_PA_55","2014_GHLW",1138.5,12,63.5328500111898,55.1458499987921,"1D","1D_12",28
"GHLW",2014,"PA",6,56,"2014-09-15","2014-09-15 10:05:00",63.2759499931335,55.0787699985504,63.2833099937439,55.0846899986267,63.4599166552226,55.1312833309174,63.4721833229065,55.1411499977112,1130,1131,"B","A",2.59999998410543,NA,1.44857660518877,0.043444126584214,3.63800001144409,"ALF3","1D","1001-1200","HV01307","2014_56","2014_6_PA_56","2014_GHLW",1130.5,12,63.4660499890646,55.1362166643143,"1D","1D_12",28
"GHLW",2014,"PA",6,57,"2014-09-15","2014-09-15 13:31:00",63.1554500007629,55.0348600006104,63.1610499954224,55.063639998436,63.2590833346049,55.0581000010173,63.2684166590373,55.10606666406,1365,1385,"B","A",2.91999998092651,NA,2.61260462983078,0.078566319502687,3.59699988365173,"ALF3","1D","1201-1400","HS01204","2014_57","2014_6_PA_57","2014_GHLW",1375,14,63.2637499968211,55.0820833325387,"1D","1D_14",29
"GHLW",2014,"PA",6,58,"2014-09-15","2014-09-15 16:02:00",63.1900099945068,54.4850299835205,63.1823699951172,54.4691199874878,63.3166833241781,54.8083833058675,63.303949991862,54.781866645813,1249,1275,"B","A",2.67499995231628,NA,1.93739788382013,0.0582085009487059,3.67400002479553,"ALF3","1D","1201-1400","HT01401","2014_58","2014_6_PA_58","2014_GHLW",1262,14,63.31031665802,54.7951249758403,"1D","1D_14",29
"GHLW",2014,"PA",6,59,"2014-09-15","2014-09-15 19:11:00",63.1453800010681,54.2545999908447,63.1486200046539,54.2238500022888,63.2423000017802,54.4243333180745,63.2477000077565,54.373083337148,1268,1306,"B","A",2.73999996185303,148.2,2.63287245718033,0.0820571561494651,3.66700005531311,"ALF3","1D","1201-1400","HT01510","2014_59","2014_6_PA_59","2014_GHLW",1287,14,63.2450000047684,54.3987083276113,"1D","1D_14",29
"GHLW",2014,"PA",6,63,"2014-09-16","2014-09-16 09:10:00",63.3321500015259,54.3021699905396,63.3404999923706,54.2919799995422,63.5535833358765,54.5036166508993,63.5674999872843,54.4866333325704,1114,1116,"B","b",2.93333339691162,146.333333333333,1.75989387921383,0.0543830673928795,3.58800005912781,"ALF3","1D","1001-1200","HX01504","2014_63","2014_6_PA_63","2014_GHLW",1115,12,63.5605416615804,54.4951249917349,"1D","1D_12",28
"GHLW",2014,"PA",6,64,"2014-09-16","2014-09-16 11:49:00",63.3570899963379,54.4039099884033,63.3536000061035,54.4157799911499,63.5951499938965,54.6731833140055,63.5893333435059,54.6929666519165,1121,1123,"B","b",2.1666667064031,140,1.1720822415999,0.0351648114124802,3.61199998855591,"ALF3","1D","1001-1200","HV01307","2014_64","2014_6_PA_64","2014_GHLW",1122,12,63.5922416687012,54.683074982961,"1D","1D_12",28
"GHLW",2014,"PA",6,65,"2014-09-16","2014-09-16 14:04:00",63.3919800186157,54.5609199905396,63.3970899963379,54.5839099884033,63.6533000310262,54.9348666508993,63.6618166605632,54.9731833140055,1160,1166,"B","A",2.85000002384186,144.25,2.11288928239216,0.0646660329322533,3.69799995422363,"ALF3","1D","1001-1200","HX01303","2014_65","2014_6_PA_65","2014_GHLW",1163,12,63.6575583457947,54.9540249824524,"1D","1D_12",28
"GHLW",2014,"PA",6,66,"2014-09-16","2014-09-16 17:11:00",63.5357199859619,54.4773400115967,63.5445899963379,54.4897100067139,63.8928666432699,54.7955666859945,63.9076499938965,54.8161833445231,1187,1189,"B","b",2.63333336512248,141,1.92717147589822,0.0580926569694759,3.6159999370575,"ALF3","1D","1001-1200","HV01607","2014_66","2014_6_PA_66","2014_GHLW",1188,12,63.9002583185832,54.8058750152588,"1D","1D_12",28
"GHLW",2013,"PA",6,1,"2013-09-12","2013-09-12 12:35:00",63.2688999938965,54.3694400024414,63.2574300003052,54.352739982605,63.4481666564941,54.6157333374023,63.4290500005086,54.5878999710083,1137,1149,"B","A",2.78000001907349,140.699996948242,2.53472393554915,0.0760351527485778,3.83419990539551,"ALF3","1D","1001-1200","HX01410","2013_1","2013_6_PA_1","2013_GHLW",1143,12,63.4386083285014,54.6018166542053,"1D","1D_12",28
