stratification,stratum,name,lat,lon,order
ghl_strata,1,GreN400,66.35416666666666,-31.2391848631891,640
ghl_strata,1,GreN400,66.35585152985578,-31.23749999999999,641
ghl_strata,1,GreN400,66.36249999999998,-31.23085152985577,642
ghl_strata,1,GreN400,66.37083333333332,-31.23085152985577,643
ghl_strata,1,GreN400,66.37251819652244,-31.22916666666666,644
ghl_strata,1,GreN400,66.37916666666666,-31.222518196522437,645
ghl_strata,1,GreN400,66.3875,-31.222518196522437,646
ghl_strata,1,GreN400,66.39583333333334,-31.222518196522437,647
ghl_strata,1,GreN400,66.40248180347754,-31.22916666666666,648
ghl_strata,1,GreN400,66.40416666666667,-31.23085152985577,649
ghl_strata,1,GreN400,66.4125,-31.23085152985577,650
ghl_strata,1,GreN400,66.42083333333333,-31.23085152985577,651
ghl_strata,1,GreN400,66.42916666666666,-31.23196967148783,652
ghl_strata,1,GreN400,66.43469699517884,-31.23749999999999,653
ghl_strata,1,GreN400,66.4375,-31.243055555555546,654
ghl_strata,1,GreN400,66.44027777777778,-31.245833333333326,655
ghl_strata,1,GreN400,66.44583333333334,-31.248636338154487,656
ghl_strata,1,GreN400,66.45056747288606,-31.25416666666666,657
ghl_strata,1,GreN400,66.45416666666667,-31.25776586044725,658
ghl_strata,1,GreN400,66.4589008062194,-31.26249999999999,659
ghl_strata,1,GreN400,66.46249999999999,-31.266099193780587,660
ghl_strata,1,GreN400,66.4691484701442,-31.270833333333318,661
ghl_strata,1,GreN400,66.47083333333333,-31.274999999999988,662
ghl_strata,1,GreN400,66.47251819652243,-31.270833333333318,663
ghl_strata,1,GreN400,66.47916666666666,-31.26530300482116,664
ghl_strata,1,GreN400,66.48749999999998,-31.26530300482116,665
ghl_strata,1,GreN400,66.49303032851215,-31.270833333333318,666
ghl_strata,1,GreN400,66.49583333333332,-31.27363633815449,667
ghl_strata,1,GreN400,66.50056747288608,-31.27916666666666,668
ghl_strata,1,GreN400,66.50416666666666,-31.28276586044725,669
ghl_strata,1,GreN400,66.5089008062194,-31.287499999999987,670
ghl_strata,1,GreN400,66.50833333333331,-31.295833333333327,671
ghl_strata,1,GreN400,66.5125,-31.29999999999999,672
ghl_strata,1,GreN400,66.51666666666668,-31.30416666666666,673
ghl_strata,1,GreN400,66.52083333333334,-31.30585152985577,674
ghl_strata,1,GreN400,66.52748180347754,-31.31249999999999,675
ghl_strata,1,GreN400,66.52916666666667,-31.314184863189098,676
ghl_strata,1,GreN400,66.5375,-31.314184863189098,677
ghl_strata,1,GreN400,66.99863633815448,-30.42916666666666,1
ghl_strata,1,GreN400,66.99583333333332,-30.423611111111097,2
ghl_strata,1,GreN400,66.99305555555554,-30.420833333333327,3
ghl_strata,1,GreN400,66.98749999999998,-30.41527777777777,4
ghl_strata,1,GreN400,66.98333333333333,-30.41249999999999,5
ghl_strata,1,GreN400,66.97916666666666,-30.408333333333317,6
ghl_strata,1,GreN400,66.97083333333333,-30.40969699517882,7
ghl_strata,1,GreN400,66.96249999999999,-30.408333333333317,8
ghl_strata,1,GreN400,66.95416666666667,-30.408333333333317,9
ghl_strata,1,GreN400,66.94583333333334,-30.408305017199417,10
ghl_strata,1,GreN400,66.9421575750801,-30.40416666666666,11
ghl_strata,1,GreN400,66.93958333333333,-30.395833333333318,12
ghl_strata,1,GreN400,66.9375,-30.39374999999999,13
ghl_strata,1,GreN400,66.93249999999999,-30.38749999999999,14
ghl_strata,1,GreN400,66.92916666666666,-30.38333333333332,15
ghl_strata,1,GreN400,66.92500000000001,-30.37916666666666,16
ghl_strata,1,GreN400,66.92083333333333,-30.3736111111111,17
ghl_strata,1,GreN400,66.91805555555554,-30.370833333333326,18
ghl_strata,1,GreN400,66.9125,-30.36666666666666,19
ghl_strata,1,GreN400,66.90416666666667,-30.36666666666666,20
ghl_strata,1,GreN400,66.90136366184551,-30.370833333333326,21
ghl_strata,1,GreN400,66.89583333333334,-30.37497168386609,22
ghl_strata,1,GreN400,66.88918486318912,-30.370833333333326,23
ghl_strata,1,GreN400,66.8875,-30.368055555555546,24
ghl_strata,1,GreN400,66.88194444444443,-30.36249999999999,25
ghl_strata,1,GreN400,66.87916666666666,-30.359722222222217,26
ghl_strata,1,GreN400,66.875,-30.35416666666666,27
ghl_strata,1,GreN400,66.87083333333332,-30.348611111111097,28
ghl_strata,1,GreN400,66.86874999999999,-30.345833333333328,29
ghl_strata,1,GreN400,66.86249999999998,-30.342234139552726,30
ghl_strata,1,GreN400,66.85836164946724,-30.337499999999988,31
ghl_strata,1,GreN400,66.8575,-30.32916666666666,32
ghl_strata,1,GreN400,66.85416666666666,-30.3236111111111,33
ghl_strata,1,GreN400,66.85138888888889,-30.32083333333333,34
ghl_strata,1,GreN400,66.84583333333333,-30.31803032851216,35
ghl_strata,1,GreN400,66.8410991937806,-30.31249999999999,36
ghl_strata,1,GreN400,66.83958333333332,-30.30416666666666,37
ghl_strata,1,GreN400,66.83749999999999,-30.29999999999999,38
ghl_strata,1,GreN400,66.83333333333334,-30.295833333333327,39
ghl_strata,1,GreN400,66.82916666666667,-30.29166666666666,40
ghl_strata,1,GreN400,66.82638888888887,-30.28749999999999,41
ghl_strata,1,GreN400,66.82083333333334,-30.28469699517882,42
ghl_strata,1,GreN400,66.81418486318911,-30.27916666666666,43
ghl_strata,1,GreN400,66.8125,-30.27748180347755,44
ghl_strata,1,GreN400,66.80585152985577,-30.270833333333318,45
ghl_strata,1,GreN400,66.80416666666666,-30.269148470144216,46
ghl_strata,1,GreN400,66.79583333333333,-30.269148470144216,47
ghl_strata,1,GreN400,66.79414847014421,-30.270833333333318,48
ghl_strata,1,GreN400,66.7875,-30.27748180347755,49
ghl_strata,1,GreN400,66.7858151368109,-30.27916666666666,50
ghl_strata,1,GreN400,66.77916666666667,-30.28581513681088,51
ghl_strata,1,GreN400,66.77748180347754,-30.28749999999999,52
ghl_strata,1,GreN400,66.77083333333334,-30.29414847014422,53
ghl_strata,1,GreN400,66.7625,-30.29414847014422,54
ghl_strata,1,GreN400,66.75585152985576,-30.28749999999999,55
ghl_strata,1,GreN400,66.75416666666666,-30.28581513681088,56
ghl_strata,1,GreN400,66.74751819652244,-30.27916666666666,57
ghl_strata,1,GreN400,66.74583333333332,-30.27748180347755,58
ghl_strata,1,GreN400,66.73749999999998,-30.27748180347755,59
ghl_strata,1,GreN400,66.72916666666666,-30.27748180347755,60
ghl_strata,1,GreN400,66.72748180347754,-30.27916666666666,61
ghl_strata,1,GreN400,66.72083333333333,-30.28581513681088,62
ghl_strata,1,GreN400,66.71249999999999,-30.28581513681088,63
ghl_strata,1,GreN400,66.7108151368109,-30.28749999999999,64
ghl_strata,1,GreN400,66.70969699517882,-30.295833333333327,65
ghl_strata,1,GreN400,66.70416666666667,-30.30248180347755,66
ghl_strata,1,GreN400,66.69583333333334,-30.30248180347755,67
ghl_strata,1,GreN400,66.68918486318911,-30.295833333333327,68
ghl_strata,1,GreN400,66.6875,-30.29414847014422,69
ghl_strata,1,GreN400,66.68085152985577,-30.28749999999999,70
ghl_strata,1,GreN400,66.67916666666666,-30.28581513681088,71
ghl_strata,1,GreN400,66.67251819652243,-30.27916666666666,72
ghl_strata,1,GreN400,66.67083333333333,-30.27748180347755,73
ghl_strata,1,GreN400,66.6641848631891,-30.270833333333318,74
ghl_strata,1,GreN400,66.6625,-30.269148470144216,75
ghl_strata,1,GreN400,66.65416666666667,-30.269148470144216,76
ghl_strata,1,GreN400,66.65248180347754,-30.270833333333318,77
ghl_strata,1,GreN400,66.64583333333334,-30.27748180347755,78
ghl_strata,1,GreN400,66.63918486318912,-30.270833333333318,79
ghl_strata,1,GreN400,66.6375,-30.269148470144216,80
ghl_strata,1,GreN400,66.63085152985576,-30.26249999999999,81
ghl_strata,1,GreN400,66.62916666666666,-30.260815136810876,82
ghl_strata,1,GreN400,66.62083333333332,-30.260815136810876,83
ghl_strata,1,GreN400,66.61914847014421,-30.26249999999999,84
ghl_strata,1,GreN400,66.61249999999998,-30.269148470144216,85
ghl_strata,1,GreN400,66.60416666666666,-30.269148470144216,86
ghl_strata,1,GreN400,66.59751819652243,-30.26249999999999,87
ghl_strata,1,GreN400,66.59583333333333,-30.260815136810876,88
ghl_strata,1,GreN400,66.58749999999999,-30.260815136810876,89
ghl_strata,1,GreN400,66.57916666666667,-30.260815136810876,90
ghl_strata,1,GreN400,66.57748180347754,-30.26249999999999,91
ghl_strata,1,GreN400,66.57083333333334,-30.269148470144216,92
ghl_strata,1,GreN400,66.5625,-30.269148470144216,93
ghl_strata,1,GreN400,66.56081513681087,-30.270833333333318,94
ghl_strata,1,GreN400,66.55416666666666,-30.27748180347755,95
ghl_strata,1,GreN400,66.54583333333333,-30.27748180347755,96
ghl_strata,1,GreN400,66.54414847014421,-30.27916666666666,97
ghl_strata,1,GreN400,66.5375,-30.28581513681088,98
ghl_strata,1,GreN400,66.52916666666667,-30.28581513681088,99
ghl_strata,1,GreN400,66.52748180347754,-30.28749999999999,100
ghl_strata,1,GreN400,66.52083333333334,-30.29414847014422,101
ghl_strata,1,GreN400,66.51418486318912,-30.28749999999999,102
ghl_strata,1,GreN400,66.5125,-30.28581513681088,103
ghl_strata,1,GreN400,66.50416666666666,-30.28581513681088,104
ghl_strata,1,GreN400,66.50248180347755,-30.28749999999999,105
ghl_strata,1,GreN400,66.49583333333332,-30.29303032851216,106
ghl_strata,1,GreN400,66.48749999999998,-30.29414847014422,107
ghl_strata,1,GreN400,66.48085152985578,-30.28749999999999,108
ghl_strata,1,GreN400,66.47916666666666,-30.283333333333317,109
ghl_strata,1,GreN400,66.47083333333333,-30.28581513681088,110
ghl_strata,1,GreN400,66.46418486318912,-30.27916666666666,111
ghl_strata,1,GreN400,66.46249999999999,-30.27748180347755,112
ghl_strata,1,GreN400,66.45416666666667,-30.27748180347755,113
ghl_strata,1,GreN400,66.44583333333334,-30.27748180347755,114
ghl_strata,1,GreN400,66.4375,-30.27748180347755,115
ghl_strata,1,GreN400,66.43085152985579,-30.270833333333318,116
ghl_strata,1,GreN400,66.42916666666666,-30.269148470144216,117
ghl_strata,1,GreN400,66.42251819652243,-30.26249999999999,118
ghl_strata,1,GreN400,66.42083333333333,-30.260815136810876,119
ghl_strata,1,GreN400,66.4141848631891,-30.25416666666666,120
ghl_strata,1,GreN400,66.4125,-30.25248180347755,121
ghl_strata,1,GreN400,66.40585152985578,-30.245833333333326,122
ghl_strata,1,GreN400,66.40416666666667,-30.244148470144218,123
ghl_strata,1,GreN400,66.39583333333334,-30.244148470144218,124
ghl_strata,1,GreN400,66.3875,-30.244148470144218,125
ghl_strata,1,GreN400,66.37916666666666,-30.244148470144218,126
ghl_strata,1,GreN400,66.37251819652244,-30.23749999999999,127
ghl_strata,1,GreN400,66.37251819652244,-30.22916666666666,128
ghl_strata,1,GreN400,66.37083333333332,-30.22748180347755,129
ghl_strata,1,GreN400,66.3641848631891,-30.220833333333328,130
ghl_strata,1,GreN400,66.36249999999998,-30.219148470144216,131
ghl_strata,1,GreN400,66.35585152985578,-30.212499999999988,132
ghl_strata,1,GreN400,66.35416666666666,-30.21081513681089,133
ghl_strata,1,GreN400,66.34751819652243,-30.20416666666666,134
ghl_strata,1,GreN400,66.34583333333333,-30.20248180347755,135
ghl_strata,1,GreN400,66.33749999999999,-30.201363661845487,136
ghl_strata,1,GreN400,66.32916666666667,-30.20248180347755,137
ghl_strata,1,GreN400,66.32083333333334,-30.20248180347755,138
ghl_strata,1,GreN400,66.31418486318911,-30.19583333333333,139
ghl_strata,1,GreN400,66.3125,-30.19166666666666,140
ghl_strata,1,GreN400,66.30416666666666,-30.19303032851216,141
ghl_strata,1,GreN400,66.29583333333333,-30.194148470144217,142
ghl_strata,1,GreN400,66.2875,-30.19166666666666,143
ghl_strata,1,GreN400,66.2858151368109,-30.19583333333333,144
ghl_strata,1,GreN400,66.27916666666667,-30.201363661845487,145
ghl_strata,1,GreN400,66.27083333333334,-30.20248180347755,146
ghl_strata,1,GreN400,66.2625,-30.20248180347755,147
ghl_strata,1,GreN400,66.25416666666666,-30.20248180347755,148
ghl_strata,1,GreN400,66.24583333333332,-30.201363661845487,149
ghl_strata,1,GreN400,66.24030300482117,-30.19583333333333,150
ghl_strata,1,GreN400,66.23749999999998,-30.19303032851216,151
ghl_strata,1,GreN400,66.23196967148782,-30.18749999999999,152
ghl_strata,1,GreN400,66.22916666666666,-30.184696995178818,153
ghl_strata,1,GreN400,66.22083333333333,-30.184696995178818,154
ghl_strata,1,GreN400,66.21249999999999,-30.183333333333326,155
ghl_strata,1,GreN400,66.2108151368109,-30.18749999999999,156
ghl_strata,1,GreN400,66.20416666666667,-30.19303032851216,157
ghl_strata,1,GreN400,66.19751819652245,-30.18749999999999,158
ghl_strata,1,GreN400,66.19583333333334,-30.185815136810877,159
ghl_strata,1,GreN400,66.1875,-30.185815136810877,160
ghl_strata,1,GreN400,66.18581513681087,-30.18749999999999,161
ghl_strata,1,GreN400,66.18581513681087,-30.19583333333333,162
ghl_strata,1,GreN400,66.17916666666666,-30.20248180347755,163
ghl_strata,1,GreN400,66.17748180347756,-30.20416666666666,164
ghl_strata,1,GreN400,66.17083333333333,-30.21081513681089,165
ghl_strata,1,GreN400,66.1625,-30.21081513681089,166
ghl_strata,1,GreN400,66.15585152985578,-30.20416666666666,167
ghl_strata,1,GreN400,66.15416666666667,-30.20248180347755,168
ghl_strata,1,GreN400,66.14751819652244,-30.19583333333333,169
ghl_strata,1,GreN400,66.14751819652244,-30.18749999999999,170
ghl_strata,1,GreN400,66.14999999999999,-30.17916666666666,171
ghl_strata,1,GreN400,66.14583333333334,-30.17748180347755,172
ghl_strata,1,GreN400,66.13918486318912,-30.170833333333327,173
ghl_strata,1,GreN400,66.1375,-30.16914847014422,174
ghl_strata,1,GreN400,66.13581513681089,-30.170833333333327,175
ghl_strata,1,GreN400,66.12916666666666,-30.17748180347755,176
ghl_strata,1,GreN400,66.12083333333332,-30.17748180347755,177
ghl_strata,1,GreN400,66.1141848631891,-30.170833333333327,178
ghl_strata,1,GreN400,66.11249999999998,-30.16914847014422,179
ghl_strata,1,GreN400,66.10416666666666,-30.16914847014422,180
ghl_strata,1,GreN400,66.09583333333333,-30.16666666666666,181
ghl_strata,1,GreN400,66.0941484701442,-30.170833333333327,182
ghl_strata,1,GreN400,66.08749999999999,-30.17748180347755,183
ghl_strata,1,GreN400,66.0858151368109,-30.17916666666666,184
ghl_strata,1,GreN400,66.08469699517882,-30.18749999999999,185
ghl_strata,1,GreN400,66.08469699517882,-30.19583333333333,186
ghl_strata,1,GreN400,66.0839008062194,-30.20416666666666,187
ghl_strata,1,GreN400,66.08330501719942,-30.212499999999988,188
ghl_strata,1,GreN400,66.08330501719942,-30.220833333333328,189
ghl_strata,1,GreN400,66.07916666666667,-30.22748180347755,190
ghl_strata,1,GreN400,66.07638888888887,-30.22916666666666,191
ghl_strata,1,GreN400,66.07638888888887,-30.23749999999999,192
ghl_strata,1,GreN400,66.07291666666666,-30.245833333333326,193
ghl_strata,1,GreN400,66.07083333333334,-30.24999999999999,194
ghl_strata,1,GreN400,66.0625,-30.251363661845488,195
ghl_strata,1,GreN400,66.05696967148782,-30.245833333333326,196
ghl_strata,1,GreN400,66.05833333333332,-30.23749999999999,197
ghl_strata,1,GreN400,66.05416666666666,-30.235815136810878,198
ghl_strata,1,GreN400,66.04863633815451,-30.22916666666666,199
ghl_strata,1,GreN400,66.04751819652243,-30.220833333333328,200
ghl_strata,1,GreN400,66.04583333333333,-30.219148470144216,201
ghl_strata,1,GreN400,66.0391848631891,-30.212499999999988,202
ghl_strata,1,GreN400,66.0391848631891,-30.20416666666666,203
ghl_strata,1,GreN400,66.0375,-30.20248180347755,204
ghl_strata,1,GreN400,66.02916666666667,-30.20248180347755,205
ghl_strata,1,GreN400,66.02748180347754,-30.20416666666666,206
ghl_strata,1,GreN400,66.02083333333334,-30.21081513681089,207
ghl_strata,1,GreN400,66.0125,-30.21081513681089,208
ghl_strata,1,GreN400,66.01081513681089,-30.212499999999988,209
ghl_strata,1,GreN400,66.00416666666666,-30.219148470144216,210
ghl_strata,1,GreN400,65.99583333333332,-30.219148470144216,211
ghl_strata,1,GreN400,65.99414847014421,-30.220833333333328,212
ghl_strata,1,GreN400,65.98749999999998,-30.22748180347755,213
ghl_strata,1,GreN400,65.98085152985578,-30.220833333333328,214
ghl_strata,1,GreN400,65.97916666666666,-30.219148470144216,215
ghl_strata,1,GreN400,65.97083333333333,-30.219148470144216,216
ghl_strata,1,GreN400,65.96249999999999,-30.219148470144216,217
ghl_strata,1,GreN400,65.95416666666667,-30.219148470144216,218
ghl_strata,1,GreN400,65.94583333333334,-30.219148470144216,219
ghl_strata,1,GreN400,65.93918486318911,-30.212499999999988,220
ghl_strata,1,GreN400,65.9375,-30.21081513681089,221
ghl_strata,1,GreN400,65.93085152985579,-30.20416666666666,222
ghl_strata,1,GreN400,65.92916666666666,-30.20248180347755,223
ghl_strata,1,GreN400,65.92251819652243,-30.19583333333333,224
ghl_strata,1,GreN400,65.92083333333333,-30.194148470144217,225
ghl_strata,1,GreN400,65.9141848631891,-30.18749999999999,226
ghl_strata,1,GreN400,65.9125,-30.185815136810877,227
ghl_strata,1,GreN400,65.90416666666667,-30.185815136810877,228
ghl_strata,1,GreN400,65.89583333333334,-30.185815136810877,229
ghl_strata,1,GreN400,65.8875,-30.184696995178818,230
ghl_strata,1,GreN400,65.88196967148782,-30.17916666666666,231
ghl_strata,1,GreN400,65.87916666666666,-30.17636366184549,232
ghl_strata,1,GreN400,65.87363633815448,-30.170833333333327,233
ghl_strata,1,GreN400,65.87083333333332,-30.16803032851216,234
ghl_strata,1,GreN400,65.86249999999998,-30.16666666666666,235
ghl_strata,1,GreN400,65.85416666666666,-30.168055555555547,236
ghl_strata,1,GreN400,65.84583333333333,-30.168055555555547,237
ghl_strata,1,GreN400,65.84027777777779,-30.16249999999999,238
ghl_strata,1,GreN400,65.83749999999999,-30.159722222222207,239
ghl_strata,1,GreN400,65.83194444444443,-30.15416666666666,240
ghl_strata,1,GreN400,65.82916666666667,-30.149999999999988,241
ghl_strata,1,GreN400,65.82638888888887,-30.145833333333318,242
ghl_strata,1,GreN400,65.82083333333334,-30.14303032851216,243
ghl_strata,1,GreN400,65.81609919378059,-30.13749999999999,244
ghl_strata,1,GreN400,65.81458333333333,-30.12916666666666,245
ghl_strata,1,GreN400,65.8125,-30.12638888888888,246
ghl_strata,1,GreN400,65.80694444444445,-30.120833333333326,247
ghl_strata,1,GreN400,65.80416666666666,-30.11666666666666,248
ghl_strata,1,GreN400,65.8013888888889,-30.11249999999999,249
ghl_strata,1,GreN400,65.79583333333333,-30.106944444444437,250
ghl_strata,1,GreN400,65.79305555555554,-30.10416666666666,251
ghl_strata,1,GreN400,65.7875,-30.10136366184549,252
ghl_strata,1,GreN400,65.78085152985578,-30.095833333333328,253
ghl_strata,1,GreN400,65.77916666666667,-30.09166666666666,254
ghl_strata,1,GreN400,65.77083333333334,-30.09166666666666,255
ghl_strata,1,GreN400,65.76914847014423,-30.095833333333328,256
ghl_strata,1,GreN400,65.7625,-30.10248180347755,257
ghl_strata,1,GreN400,65.75416666666666,-30.10248180347755,258
ghl_strata,1,GreN400,65.75248180347755,-30.10416666666666,259
ghl_strata,1,GreN400,65.74583333333332,-30.110815136810878,260
ghl_strata,1,GreN400,65.74414847014421,-30.11249999999999,261
ghl_strata,1,GreN400,65.73749999999998,-30.119148470144218,262
ghl_strata,1,GreN400,65.73581513681088,-30.120833333333326,263
ghl_strata,1,GreN400,65.73581513681088,-30.12916666666666,264
ghl_strata,1,GreN400,65.72916666666666,-30.135815136810876,265
ghl_strata,1,GreN400,65.72748180347754,-30.13749999999999,266
ghl_strata,1,GreN400,65.72748180347754,-30.145833333333318,267
ghl_strata,1,GreN400,65.72083333333333,-30.15248180347755,268
ghl_strata,1,GreN400,65.71914847014422,-30.15416666666666,269
ghl_strata,1,GreN400,65.71249999999999,-30.16081513681088,270
ghl_strata,1,GreN400,65.70696967148784,-30.15416666666666,271
ghl_strata,1,GreN400,65.70585152985576,-30.145833333333318,272
ghl_strata,1,GreN400,65.70585152985576,-30.13749999999999,273
ghl_strata,1,GreN400,65.70585152985576,-30.12916666666666,274
ghl_strata,1,GreN400,65.70585152985576,-30.120833333333326,275
ghl_strata,1,GreN400,65.70585152985576,-30.11249999999999,276
ghl_strata,1,GreN400,65.70416666666667,-30.110815136810878,277
ghl_strata,1,GreN400,65.69751819652245,-30.10416666666666,278
ghl_strata,1,GreN400,65.69583333333334,-30.10248180347755,279
ghl_strata,1,GreN400,65.6875,-30.10136366184549,280
ghl_strata,1,GreN400,65.68085152985579,-30.095833333333328,281
ghl_strata,1,GreN400,65.67916666666666,-30.09166666666666,282
ghl_strata,1,GreN400,65.67083333333333,-30.094148470144216,283
ghl_strata,1,GreN400,65.6625,-30.094148470144216,284
ghl_strata,1,GreN400,65.6608151368109,-30.095833333333328,285
ghl_strata,1,GreN400,65.6608151368109,-30.10416666666666,286
ghl_strata,1,GreN400,65.65416666666667,-30.110815136810878,287
ghl_strata,1,GreN400,65.64583333333334,-30.110815136810878,288
ghl_strata,1,GreN400,65.64414847014423,-30.11249999999999,289
ghl_strata,1,GreN400,65.6375,-30.119148470144218,290
ghl_strata,1,GreN400,65.62916666666666,-30.119148470144218,291
ghl_strata,1,GreN400,65.62748180347755,-30.120833333333326,292
